2023-03-02 17:14:07.090671

Network Edges:
ID			From			To			Length
265762569		2713731853		2713731858		6.18
266507908		2720458068		2720458098		337.36
266508071		2720460620		2720460680		363.2
266508072		2720460681		2478523694		125.58
267612556#0		2730580466		9722186846		137.86
267612556#1		9722186846		2401503926		26.48
267612556#10		2401208955		2401390870		196.83
267612556#11		2401390870		2401390871		170.49
267612556#12		2401390871		2751749844		0.2
267612556#13		2751749844		4534994698		176.18
267612556#14		4534994698		1148784410		0.2
267612556#2		2401503926		2401239653		152.04
267612556#3		2401239653		2733796960		82.18
267612556#4		2733796960		2733796942		61.51
267612556#5		2733796942		2733773961		51.54
267612556#6		2733773961		2751749918		0.2
267612556#7		2751749918		2733773957		65.92
267612556#8		2733773957		2733796743		84.47
267612556#9		2733796743		2401208955		72.76
267929674#0		2733181776		2733181787		75.39
267929674#1		2733181787		2733181777		238.76
267929675#0		2733181778		2733181784		63.02
267929675#1		2733181784		2733181779		227.34
267929677#0		2733181782		2733181786		120.31
267929677#1		2733181786		2733181785		2.77
267929677#2		2733181785		2733181783		63.15
267929678		2733181784		2733181785		48.65
267929679		2733181786		2733181787		79.39
267936777		2733263580		2733263582		35.64
268000578#0		3799158620		1125840591		201.4
268000578#1		1125840591		2401503924		302.54
268000578#2		2401503924		2877898283		70.06
268000578#3		2877898283		2401390759		126.81
268005505#0		2733773944		2733773953		94.03
268005505#1		2733773953		2733822558		49.57
268005505#2		2733822558		2733773948		95.23
268005505#3		2733773948		2733773964		33.57
268005505#4		2733773964		2733773945		73.49
268005507#0		2733773947		2733796742		90.86
268005507#1		2733796742		2733773950		60.89
268005507#2		2733773950		2733773948		65.14
268005508#0		2733773949		6450706889		92.37
268005508#1		6450706889		2733773950		158.32
268005509#0		2733773952		6450706889		173.58
268005509#1		6450706889		2733773953		65.27
268005512#0		2733773954		8526783241		81.3
268005512#1		8526783241		2733773956		83.9
268005513		2733773956		2733773957		124.14
268005515#0		2733773956		2733773959		9.79
268005515#1		2733773959		2733773958		0.2
268005516#0		2733773959		2733773945		43.74
268005516#1		2733773945		2733773960		18.53
268005517#0		2733773960		2733796949		54.67
268005517#1		2733796949		2733773961		83.91
268005518#0		2733773962		2733796962		77.73
268005518#1		2733796962		2733796946		62.76
268005518#2		2733796946		2733773964		86.67
268008085#0		2733796742		8526783241		146.94
268008085#1		8526783241		2733796743		124.52
268008101#0		2733796942		2733796951		83.73
268008101#1		2733796951		2733796946		119.05
268008102		2733796949		2733796951		52.77
268008105		2733796960		2733796962		219.57
268013263#0		2733822558		8480471077		32.98
268013263#1		8480471077		2733822559		67.24
268013264#0		2733822560		2733822566		23.35
268013264#1		2733822566		8480471075		69.26
268013264#2		8480471075		2733822562		85.48
268013265#0		2733822563		8480471075		64.83
268013265#1		8480471075		2733822573		14.93
268013265#2		2733822573		2733822565		0.2
268013266#0		2733822566		8480471076		15.32
268013266#1		8480471076		8480471077		52.68
268013266#2		8480471077		2733822568		46.65
268013267		2733822568		2733822569		73.08
268013268#0		2733822572		8480471076		10.24
268013268#1		8480471076		2733822573		69.31
268013269#0		2733822565		2733822576		14.34
268013269#1		2733822576		2733822575		50.63
268013270#0		2733822576		2733822606		114.23
268013270#1		2733822606		2733822609		5.55
268013270#2		2733822609		2733822615		0.2
268013270#3		2733822615		2733822616		30.83
268013271		2733822569		2733822615		104.3
268013272		2733822568		2733822616		280.43
268013273		2733822606		2733822608		29.44
268013274		2733822609		2733822610		29.84
268599171		2739341904		2739341905		84.48
268599172#0		7281789504		2739341906		7.64
268599172#1		2739341906		2739341922		20.58
268599172#2		2739341922		2739341924		31.42
268599172#3		2739341924		2739341905		48.71
268599172#4		2739341905		2739341927		43.87
268599172#5		2739341927		2739341916		39.68
268599172#6		2739341916		3062518796		28.65
268599172#7		3062518796		2739341917		20.54
268599173#0		2739341906		2739341920		143.9
268599173#1		2739341920		2739341919		0.2
268599173#10		2739341916		2739341915		36.07
268599173#2		2739341919		2739341943		158.25
268599173#3		2739341943		2739341923		4.34
268599173#4		2739341923		2739341947		22.46
268599173#5		2739341947		2739341946		35.37
268599173#6		2739341946		2739341935		31.97
268599173#7		2739341935		2739341931		62.12
268599173#8		2739341931		2739341921		124.67
268599173#9		2739341921		2739341916		115.83
268599176		2739341918		2739341919		6.36
268599177#0		2739341920		3062518800		21.21
268599177#1		3062518800		3062518799		32.14
268599177#2		3062518799		3062518798		78.88
268599177#3		3062518798		3062518797		30.04
268599177#4		3062518797		2739341921		31.99
268599178#0		2739341922		3062518800		142.94
268599178#1		3062518800		2739341926		84.58
268599178#2		2739341926		2739341923		66.81
268599179#0		2739341924		3062518799		138.42
268599179#1		3062518799		2739341926		114.83
268599180#0		2739341927		2739341928		38.43
268599180#1		2739341928		3062518798		102.38
268599180#2		3062518798		2739341934		95.49
268599180#3		2739341934		2739341931		28.19
268599181#0		2739341928		3062518797		90.81
268599181#1		3062518797		2739341934		98.57
268599182		2739341935		2739341936		114.05
268599183		2739341931		2739341941		141.36
268599184#0		2739341941		3062518796		239.54
268599184#1		3062518796		2739341942		50.01
268599185#0		2739341943		2739341948		93.05
268599185#1		2739341948		2739341946		96.81
268599186		2739341947		2739341948		56.22
268889895		2741897822		2741897799		721.16
268906202#0		2401209093		2742026851		5.7
268906202#1		2742026851		2742026854		0.2
268906202#2		2742026854		2401209095		5.71
268906203#0		2742026851		2742026915		4.05
268906203#1		2742026915		2742026863		76.96
268906203#2		2742026863		2742026877		97.24
268906203#3		2742026877		2742026871		32.53
268906204		2742026863		2742026877		68.23
268906205#0		2742026854		2742026918		0.2
268906205#1		2742026918		2742026886		87.73
268906205#2		2742026886		2742026892		69.69
268906206#0		2742026886		2742026892		95.94
268906206#1		2742026892		2742026901		27.61
268906208		2742026915		2401209075		52.36
268906209		2742026918		2742026921		53.37
270081577#0		2751698634		4534994913		0.2
270081577#1		4534994913		2751749769		107.35
270081577#2		2751749769		2828217475		248.85
270081577#3		2828217475		2751749688		44.58
270081577#4		2751749688		2828217474		3.99
270081577#5		2828217474		2751698635		85.22
270087460#0		2751749653		2751749667		44.98
270087460#1		2751749667		2751749679		194.39
270087460#2		2751749679		2751749659		68.77
270087461#0		2751749661		4534995096		0.2
270087461#1		4534995096		2751749663		61.22
270087462#0		2751749663		2751749673		112.36
270087462#1		2751749673		2751749667		0.2
270087464#0		2751749663		2751749675		18.22
270087464#1		2751749675		2751749677		171.64
270087464#2		2751749677		2751749673		41.53
270087465		2751749675		2751749677		92.87
270087466#0		2751749679		2751749687		75.92
270087466#1		2751749687		2751749685		15.5
270087466#2		2751749685		2751749681		67.99
270087467		2751749683		2751749685		69.59
270087468#0		2751749687		2751749690		14.87
270087468#1		2751749690		2751749696		26.2
270087468#2		2751749696		2751749688		19.52
270087469		2751749690		2751749696		139.89
270087471		2751749769		2751749771		69.66
270087472		2751749773		2751749771		3.51
270087473		2751749773		2751749776		3.57
270087474		2751749771		2751749778		3.38
270087475		2751749778		2751749776		3.84
270087476#0		2751749773		4534994886		103.22
270087476#1		4534994886		2751749780		0.2
270087477		2751749778		2751749782		119.7
270087478		2751749776		2751749784		67.62
270087479#0		2751749784		2751749791		14.15
270087479#1		2751749791		4534994364		88.27
270087479#2		4534994364		2751749787		0.2
270087480		2751749784		2751749789		94.77
270087481#0		2751749791		2751749793		49.97
270087481#1		2751749793		2751749838		48.76
270087481#2		2751749838		2751749842		42.11
270087481#3		2751749842		2751749815		34.43
270087481#4		2751749815		2751749825		61.35
270087482		2751749815		2751749835		61.2
270087483		2751749838		2751749840		7.49
270087484		2751749842		2751749844		51.88
270087485		2751749846		2751749849		67.22
270087486#0		2751749851		2751749849		28.42
270087486#1		2751749849		2751749853		78.55
270087487		2751749855		2751749853		63.93
270087489#0		2751749859		2751749880		185.96
270087489#1		2751749880		2751749881		11.27
270087490#0		2751749880		2751749911		66.68
270087490#1		2751749911		2751749894		37.74
270087491#0		2751749896		2751749920		0.2
270087491#1		2751749920		2751749911		234.47
270087492		2751749896		2751749851		170.0
270087493		2751749918		2751749920		33.47
270087494		2751749853		2751749930		158.11
270087495#0		2751749932		2751749930		63.86
270087495#1		2751749930		2751749934		135.5
278455399#0		2828217452		2828217454		140.44
278455399#1		2828217454		2828217453		80.14
278455400		2828217454		2828217474		199.33
278455401		2828217475		2828217482		45.76
278571334		9486211039		2829220477		268.32
278571335		9486211038		2829220480		276.45
278571336#0		2829220477		2829220482		35.3
278571336#1		2829220482		2829220481		39.21
278571337#0		2829220482		2829227802		72.76
278571337#1		2829227802		2829220483		55.58
278571535#0		2829220477		2829225699		12.69
278571535#1		2829225699		2829227801		71.77
278571535#2		2829227801		2829225700		57.61
278571535#3		2829225700		2829241484		56.37
278571536#0		2829227801		2829227802		63.15
278571536#1		2829227802		2829227803		75.73
278571537#0		2829227803		2829227813		82.61
278571537#1		2829227813		2829227805		49.33
278571538#0		2829227806		2829227807		17.48
278571538#1		2829227807		2829227813		37.82
278571539		2829227805		2829227807		12.97
278571540		2829225699		1148754905		186.34
278571541#0		2829227801		2829227816		50.53
278571541#1		2829227816		2829241480		36.48
278571541#2		2829241480		1148754909		67.76
278571542		2829227816		2829227817		57.9
278572377#0		2829241480		2829241483		58.67
278572377#1		2829241483		1148754922		29.15
278572378#0		2829241482		2829220483		45.42
278572378#1		2829220483		2829225700		63.38
278572378#2		2829225700		2829227817		50.32
278572378#3		2829227817		2829241483		34.77
278572995		2829227803		2829257347		307.94
279360268		2570974075		2570974076		135.54
279360269		2478523681		2570974075		158.17
279360271		6984995934		2478523790		306.48
279360273#0		2478523739		6984995931		10.5
279360273#1		6984995931		7933382142		50.01
279360273#2		7933382142		2478523760		96.75
279360273#3		2478523760		2478523745		81.93
279360278#0		2478523704		2478523705		4.05
279360278#1		2478523705		2478523759		132.83
279360279#0		2478523759		2481902625		74.05
279360279#1		2481902625		2478523794		13.67
279360279#2		2478523794		6805911915		41.57
279360280#0		2478523776		2720460680		343.35
279360280#1		2720460680		2478523704		37.34
282304746		2862381328		2862381332		98.72
284004301		2877898278		2877898282		478.97
284004302		2877898283		2877898285		135.73
284004303		2877898286		2877898290		199.09
284004304		2877898278		2401503924		246.93
284004305#0		3738577680		8526783240		19.92
284004305#1		8526783240		2877898312		10.51
284004305#2		2877898312		2877898315		48.57
284004305#3		2877898315		2877898302		29.23
284004306#0		2877898303		8526783240		51.54
284004306#1		8526783240		2877898310		66.26
284004306#2		2877898310		2877898305		56.66
284004306#3		2877898305		2877898307		32.78
284004306#4		2877898307		2877898304		58.25
284004307		2877898305		2877898306		110.98
284004308		2877898307		2877898308		115.02
284004309#0		2877898308		2877898306		38.28
284004309#1		2877898306		2877898309		56.77
284004309#2		2877898309		2877898302		70.85
284004310#0		2877898309		2877898314		24.23
284004310#1		2877898314		2877898311		46.6
284004310#2		2877898311		2877898310		12.33
284004311#0		2877898311		2877898312		66.17
284004311#1		2877898312		2877898313		45.17
284004312		2877898314		2877898315		66.55
341733685#0		3488417921		8480471066		1517.4
341733685#1		8480471066		3684963090		407.68
341733685#2		3684963090		3684963089		844.31
341733685#3		3684963089		5758622923		813.76
345687070#0		3523329189		3523329191		127.65
345687070#1		3523329191		3523330393		70.84
345687070#2		3523330393		3523329191		52.23
345687071#0		3523330393		3523330394		20.56
345687071#1		3523330394		3523330398		130.98
345687072#0		3523330394		3523330399		37.58
345687072#1		3523330399		3523330398		134.6
345687072#2		3523330398		3523330483		6.13
345687072#3		3523330483		3523330406		187.21
345687072#4		3523330406		3523330407		25.67
345687072#5		3523330407		3523330409		345.96
345687075#0		3523330416		3523330446		609.03
345687075#1		3523330446		3523330448		90.87
345687076		3523330407		3523330446		74.86
345687077#0		3523330406		3523330448		10.26
345687077#1		3523330448		3523330450		36.1
345687081		3523330399		3523330409		43.66
345687082		3523330411		3523330483		67.03
345687879		2483380333		3523337825		46.81
345687880		3523337833		3523337834		139.24
345687881		3523337834		3523337835		58.26
345687882		3523337833		3523337836		29.03
364450779		3684963089		3684963093		125.24
364450780		3684963093		5758622938		377.97
364450783		5758622940		3684963091		18.89
376522161		3799320408		3799320411		231.93
417713709		2862381332		2862381325		48.59
417713712		2862381327		2862381328		49.67
417713714		4182085029		2862381325		29.83
417713716		2862381325		2862381327		105.91
457336148#0		4534995022		7154206611		177.91
457336148#1		7154206611		4534994915		214.05
457336148#2		4534994915		4534994699		323.2
457336152#0		4742252600		4534994969		222.41
457336152#1		4534994969		4534994796		180.71
457336152#2		4534994796		4534994388		161.56
457336152#3		4534994388		4534994698		173.19
457336155#0		4534994698		4534994364		189.8
457336155#1		4534994364		4534994886		77.31
457336155#2		4534994886		4534994946		15.52
457336155#3		4534994946		4534994913		55.81
457336155#4		4534994913		4534995096		90.63
457336155#5		4534995096		1734799582		64.97
457336173#0		2401390751		4534994796		0.2
457336173#1		4534994796		2401390749		200.86
457336173#2		2401390749		2401390748		75.17
457336173#3		2401390748		2401208952		308.18
457336189#0		2401390759		2739341936		128.29
457336189#1		2739341936		4534994846		542.79
573587766		2751749881		5508348780		24.46
607698354#0		3488417925		3799178056		183.02
607698354#1		3799178056		3799320408		867.38
607698354#2		3799320408		3488384225		1980.28
607698357		3799320411		5758622939		25.38
607698358		3684963091		3684963090		253.65
612822784#0		3799313450		9486041524		129.9
612822784#1		9486041524		5800236058		9.08
612822785#0		2398924991		8480471067		20.48
612822785#1		8480471067		9486103027		1.5
612822785#2		9486103027		8480471066		0.2
612822785#3		8480471066		8480471065		0.2
612822785#4		8480471065		5800236058		9.82
642235997#0		7281789551		2713725851		28.16
642235997#1		2713725851		1734799743		234.44
645296910#0		6066327720		6066327765		947.94
645296910#1		6066327765		6066328385		246.41
645296910#2		6066328385		6066327699		489.01
645296919		6066327765		6066328385		79.08
650572259		6102775860		6102775861		112.83
650572262		6102775861		6102775862		0.2
650572295		6102776407		6102776411		329.43
688038729#0		2478523790		6450706972		156.27
688038729#1		6450706972		10102605938		75.13
688038729#10		2483380292		2483380295		33.42
688038729#11		2483380295		7933396690		17.15
688038729#12		7933396690		10102383478		24.23
688038729#13		10102383478		1148794191		36.17
688038729#2		10102605938		7933396712		118.85
688038729#3		7933396712		1148794192		79.72
688038729#4		1148794192		6805911916		12.33
688038729#5		6805911916		2483380301		3.45
688038729#6		2483380301		2483380288		0.2
688038729#7		2483380288		2483380298		27.84
688038729#8		2483380298		2483380294		0.2
688038729#9		2483380294		2483380292		32.76
70203285#0		838309703		838310065		554.3
70203285#1		838310065		2389631683		408.1
70203285#2		2389631683		2389631669		56.86
70203285#3		2389631669		2389631647		40.4
70203285#4		2389631647		2389631623		50.24
70203285#5		2389631623		2389631606		20.73
70203285#6		2389631606		2389631593		30.7
70203285#7		2389631593		2389631477		316.96
70203304#0		7506208826		2389631668		322.75
70203304#1		2389631668		2389631671		11.6
70203304#2		2389631671		2389631689		58.24
70203304#3		2389631689		838309960		697.22
70203304#4		838309960		2389631831		213.91
70203362#0		2401363132		2401390734		263.03
70203362#1		2401390734		2401208952		97.73
70203362#10		2828217453		2733773947		85.3
70203362#11		2733773947		2751698635		76.12
70203362#12		2751698635		2733773952		65.98
70203362#13		2733773952		2751749681		9.34
70203362#14		2751749681		1479067753		70.67
70203362#2		2401208952		2751749932		26.68
70203362#3		2751749932		2401390805		144.37
70203362#4		2401390805		2751749855		0.2
70203362#5		2751749855		2751749846		80.4
70203362#6		2751749846		2401390849		23.26
70203362#7		2401390849		2401208955		34.3
70203362#8		2401208955		2733773954		124.85
70203362#9		2733773954		2828217453		47.58
725894814#0		7281789514		7281789523		455.1
725894814#1		7281789523		7239273289		0.2
725894815#0		7239273289		7281789529		196.67
725894815#1		7281789529		7154206600		277.2
725894815#2		7154206600		2484585634		210.8
725894816		1148794192		7239273289		169.18
725894817#0		2713725851		2478523712		77.1
725894817#1		2478523712		2478523739		141.65
725894817#2		2478523739		6984995933		155.16
725894817#3		6984995933		6984995934		156.07
766003480		7154206600		2401503924		189.38
766003481#0		7154206603		7154206605		147.16
766003481#1		7154206605		7154206611		405.12
775986570#0		8640236580		8640236592		1087.76
775986570#1		8640236592		7281789523		277.16
775986570#2		7281789523		7281789463		156.92
779834467		7281789463		7281789547		566.02
779834469#0		7281789523		7933396653		57.51
779834469#1		7933396653		6805911916		106.29
779834469#2		6805911916		6805911917		157.64
779834469#3		6805911917		6984995932		156.53
779834469#4		6984995932		9455677482		77.51
779834469#5		9455677482		6984995931		63.04
779834469#6		6984995931		6805911915		143.6
779834469#7		6805911915		2713725851		80.24
779834472		7281789551		7281789557		45.0
779834473		7281789547		7281789549		138.91
779834474		7281789546		7281789464		564.76
779834475		7281789549		7281789551		45.4
779834476		7281789557		7281789546		139.29
779834478		3523337828		3523337824		271.31
779834479		3523337824		7281789592		111.73
779834480		7281789592		3523337822		36.32
779834481		3523337825		3523337828		130.92
799269876#0		1734799580		7474938417		0.2
799269876#1		7474938417		1734799501		98.02
799269877		7474938415		1734799580		38.22
799269878#0		7474938414		8480471069		13.87
799269878#1		8480471069		9486103028		0.2
799269878#2		9486103028		8480471071		0.77
799269878#3		8480471071		2398924990		20.82
799269879		5800236058		7474938415		509.05
799269880		7474938416		7474938414		509.72
799269881		1734799580		7474938416		39.58
799269882#0		7474938417		7474938418		41.11
799269882#1		7474938418		7474938415		0.2
799269882#2		7474938415		7474938416		0.2
799269882#3		7474938416		1734799494		75.39
799269883		7474938418		7474938421		199.86
802453904		7506208833		2389631464		277.89
840813157		7845563047		2478523768		13.62
840813158		7845563046		7845563047		40.95
850367640#0		7933396653		2483380302		3.11
850367640#1		2483380302		2483380300		31.06
850367640#2		2483380300		7933396687		39.6
850367640#3		7933396687		7933396678		47.94
850367640#4		7933396678		10102383479		22.93
850367640#5		10102383479		7933396654		0.2
850367640#6		7933396654		7933396660		63.09
850367641#0		7933396654		7933396655		33.04
850367641#1		7933396655		7933396659		68.51
850367642#0		7933396660		7933396659		203.94
850367642#1		7933396659		7933396686		92.99
850367642#2		7933396686		7933396689		10.08
850367642#3		7933396689		2483380302		148.09
850367643#0		7933396678		7933396679		30.71
850367643#1		7933396679		7933396655		48.88
850367644		7933396679		7933396686		72.32
850367645		7933396687		7933396689		92.82
850367646		7933396690		7933396678		105.22
850367652#0		7933396712		7933396713		83.58
850367652#1		7933396713		7933396714		12.04
850367654#0		7933396713		7933396717		32.04
850367654#1		7933396717		7933396718		53.69
850367655#0		7933396717		7933396720		0.2
850367655#1		7933396720		7933396719		33.25
850367656		7933396720		7933396722		50.44
850368089#0		7933382142		7933382144		0.56
850368089#1		7933382144		9838163243		40.82
850368090#0		7933382144		7933382148		99.49
850368090#1		7933382148		7933382147		103.57
850368091		7933382148		9455677482		3.82
909559996#0		8445134878		8445134880		16.43
909559996#1		8445134880		267620065		12.25
909559997#0		8445134880		9480961760		102.38
909559997#1		9480961760		2751749952		348.68
942321520#0		2751749825		2751749793		101.1
942321520#1		2751749793		2751749827		53.84
945754276		2401390735		2401390734		84.03
97049435#0		1195044802		2829227806		399.15
97049435#1		2829227806		9480961757		135.66
97049435#2		9480961757		1144975763		147.53
97049435#3		1144975763		5800236063		0.2
97049435#4		5800236063		1144975815		0.2
98584143#0		7281789529		1125840591		276.75
98584143#1		1125840591		2877898282		555.74
98584143#2		2877898282		2401363152		81.17
99295936#0		1148754905		2481908669		38.93
99295936#1		2481908669		1148754949		318.24
99297428#0		2401209613		2401209588		9.99
99297428#1		2401209588		1734799459		20.7
99297428#2		1734799459		2401209489		135.1
99297428#3		2401209489		2401209407		101.63
99297428#4		2401209407		2401209382		12.7
99297428#5		2401209382		2401209244		102.77
99297428#6		2401209244		1734799703		49.51
99478595#0		7281789464		7239273289		148.69
99478595#1		7239273289		3799158620		278.51
99478595#2		3799158620		8640236576		1126.23
998139957		7674713392		1195044782		174.34
998139966#0		4534994703		3523329189		113.48
998139966#1		3523329189		1148784425		226.38
