date_time,vehicle_id,coord,gps_coord,spd,edge,lane,displacement,turn_angle,next_tls
2023-03-02 17:00:52.433,94,"[2325.8308335206516, 2099.0052677594113]","[114.32701403076003, 30.51566787564454]",40.86,279360280#0,279360280#0_0,308.94,259.93,()
2023-03-02 17:00:52.424,94,"[2337.0050036161338, 2100.9887512531327]","[114.32712987820945, 30.515688142605534]",40.6,279360280#0,279360280#0_0,297.59,259.93,()
2023-03-02 17:00:52.414,94,"[2348.109068807153, 2102.958315991141]","[114.32724499927042, 30.515708269022458]",39.7,279360280#0,279360280#0_0,286.31,259.95,()
2023-03-02 17:00:52.405,94,"[2358.968606432774, 2104.8827910134028]","[114.32735758567638, 30.515727936653153]",38.24,279360280#0,279360280#0_0,275.29,259.95,()
2023-03-02 17:00:52.395,94,"[2369.433740192069, 2106.6915125267565]","[114.32746609446147, 30.515746476515524]",39.44,279360280#0,279360280#0_0,264.66,267.96,()
2023-03-02 17:00:52.386,94,"[2380.38253037253, 2107.08086251478]","[114.3275799890098, 30.51575232533596]",39.0,279360280#0,279360280#0_0,253.71,267.96,()
2023-03-02 17:00:52.377,94,"[2391.208935780575, 2107.465860377237]","[114.32769261047437, 30.51575810868146]",38.31,279360280#0,279360280#0_0,242.87,267.96,()
2023-03-02 17:00:52.367,94,"[2401.844008052261, 2107.844096619615]","[114.32780324160987, 30.51576379010678]",37.01,279360280#0,279360280#0_0,232.23,267.94,()
2023-03-02 17:00:52.359,94,"[2412.11792804703, 2108.2132665276836]","[114.32791011495284, 30.515769312565677]",37.93,279360280#0,279360280#0_0,221.95,267.76,()
2023-03-02 17:00:52.349,94,"[2422.645738632705, 2108.651079651553]","[114.32801961470017, 30.515775507924552]",40.12,279360280#0,279360280#0_0,211.41,267.49,()
2023-03-02 17:00:52.340,94,"[2433.779320064851, 2109.1388988754034]","[114.32813540897052, 30.515782283342862]",40.02,279360280#0,279360280#0_0,200.27,267.49,()
2023-03-02 17:00:52.331,94,"[2444.8851222217645, 2109.625500946933]","[114.32825091434802, 30.515789041754168]",41.12,279360280#0,279360280#0_0,189.15,267.49,()
2023-03-02 17:00:52.322,94,"[2456.2964149673076, 2110.016644226904]","[114.32836962384167, 30.515795004840403]",41.04,279360280#0,279360280#0_0,177.73,272.41,()
2023-03-02 17:00:52.313,94,"[2467.6853127303843, 2109.5356260760573]","[114.32848831534031, 30.51579310132448]",40.55,279360280#0,279360280#0_0,166.33,272.43,()
2023-03-02 17:00:52.303,94,"[2478.938211510274, 2109.0586095190224]","[114.32860558993411, 30.515791204726252]",37.57,279360280#0,279360280#0_0,155.07,272.43,()
2023-03-02 17:00:52.294,94,"[2489.366135986918, 2108.6165640756067]","[114.32871426687764, 30.51578944707711]",39.38,279360280#0,279360280#0_0,144.63,276.53,()
2023-03-02 17:00:52.285,94,"[2500.159683571457, 2106.975249143477]","[114.32882704621915, 30.515776957129106]",39.54,:2478523776_0,:2478523776_0_0,133.69,280.01,()
2023-03-02 17:00:52.275,94,"[2510.970470900998, 2105.0669993012093]","[114.32894007086242, 30.51576206459585]",40.77,:2478523776_0,:2478523776_0_0,122.71,279.56,()
2023-03-02 17:00:52.266,94,"[2522.138289183728, 2103.1874729099222]","[114.32905680553907, 30.51574750711295]",40.11,:2481896227_4,:2481896227_4_0,111.38,281.35,()
2023-03-02 17:00:52.257,94,"[2533.0534975560067, 2100.943525332789]","[114.32917100007126, 30.515729610671865]",37.66,240079268#11,240079268#11_0,100.24,281.74,()
2023-03-02 17:00:52.247,94,"[2543.3112528037846, 2098.8927399426616]","[114.32927830201666, 30.515713314932064]",38.94,240079268#10,240079268#10_0,89.78,280.7,()
2023-03-02 17:00:52.238,94,"[2553.8980115353356, 2096.6879474045495]","[114.32938906725197, 30.515695701113792]",38.56,240079268#10,240079268#10_0,78.96,282.68,()
2023-03-02 17:00:52.229,94,"[2564.246284321273, 2093.9586160941903]","[114.32949747885685, 30.515673308058517]",33.7,240079268#10,240079268#10_0,68.25,287.49,()
2023-03-02 17:00:52.220,94,"[2573.1738329099435, 2091.144823271577]","[114.32959111971522, 30.515649850268186]",25.35,240079268#10,240079268#10_0,58.89,287.49,()
2023-03-02 17:00:52.211,94,"[2579.8905463275273, 2089.027843473793]","[114.32966157114622, 30.515632201563598]",17.58,240079268#10,240079268#10_0,51.85,287.49,()
2023-03-02 17:00:52.201,94,"[2584.5470605546398, 2087.560199116497]","[114.32971041318858, 30.515619966174746]",8.28,240079268#10,240079268#10_0,46.96,317.54,()
2023-03-02 17:00:52.192,94,"[2586.694272264816, 2086.8041914897312]","[114.32973295476536, 30.515613609844003]",7.58,:2481900221_5,:2481900221_5_0,44.66,27.78,()
2023-03-02 17:00:52.182,94,"[2587.634317518099, 2084.9985756005194]","[114.32974318700994, 30.51559753457737]",10.56,:2481900221_5,:2481900221_5_0,42.56,85.24,()
2023-03-02 17:00:52.173,94,"[2585.180434226526, 2084.0080152981604]","[114.32971788323744, 30.515588081767092]",13.79,-240079268#10,-240079268#10_0,39.63,107.5,()
2023-03-02 17:00:52.163,94,"[2581.527983312749, 2085.1593313470685]","[114.32967957276738, 30.5155976800998]",28.91,-240079268#10,-240079268#10_0,35.8,107.5,()
2023-03-02 17:00:52.154,94,"[2573.8681696479753, 2087.573837828356]","[114.32959922914371, 30.515617809405448]",32.78,-240079268#10,-240079268#10_0,27.77,107.5,()
2023-03-02 17:00:52.144,94,"[2565.18289214537, 2090.311588345481]","[114.32950812941571, 30.51564063347597]",27.95,-240079268#10,-240079268#10_0,18.66,107.5,()
2023-03-02 17:00:52.133,94,"[2557.75010241131, 2092.544770973088]","[114.32943019404648, 30.51565917667562]",20.44,-240079268#10,-240079268#10_0,10.9,102.69,()
2023-03-02 17:00:52.123,94,"[2552.210807957834, 2093.792447287324]","[114.32937221534509, 30.515669240676147]",12.83,-240079268#10,-240079268#10_0,5.22,102.6,()
2023-03-02 17:00:52.113,94,"[2548.7344192649657, 2094.5754726107834]","[114.32933582866589, 30.515675556697587]",5.97,-240079268#10,-240079268#10_0,1.66,101.09,()
2023-03-02 17:00:52.102,94,"[2547.113760265964, 2094.923363466798]","[114.32931886977309, 30.515678346589148]",0.0,-240079268#10,-240079268#10_0,0.0,100.58,()
2023-03-02 17:00:53.232,93,"[2494.486999084495, 847.7071097852331]","[114.32907849772786, 30.504424618570805]",85.16,236668173#1,236668173#1_0,1858.69,289.96,()
2023-03-02 17:00:53.223,93,"[2516.7226339648905, 839.6314811968308]","[114.32931196259852, 30.504356570302445]",88.43,236668173#1,236668173#1_0,1835.03,289.96,()
2023-03-02 17:00:53.213,93,"[2539.810926710645, 831.2448337168912]","[114.32955438003877, 30.504285900016516]",86.84,:2484585634_4,:2484585634_4_0,1810.47,290.16,()
2023-03-02 17:00:53.204,93,"[2562.453965908655, 822.8981307171408]","[114.32979215220665, 30.50421549430535]",85.84,236668173#0,236668173#0_0,1786.35,290.34,()
2023-03-02 17:00:53.194,93,"[2584.8103484314884, 814.6109262016521]","[114.33002692529311, 30.504145563297374]",84.64,236668173#0,236668173#0_0,1762.5,290.34,()
2023-03-02 17:00:53.184,93,"[2606.855699878124, 806.4390166421559]","[114.3302584318204, 30.504076604763107]",81.45,236668173#0,236668173#0_0,1738.99,290.34,()
2023-03-02 17:00:53.175,93,"[2628.0695532622844, 798.5753320153353]","[114.33048120619193, 30.5040102467725]",73.24,236668173#0,236668173#0_0,1716.37,290.34,()
2023-03-02 17:00:53.166,93,"[2647.14469422752, 791.5044387624027]","[114.33068152093229, 30.5039505784395]",67.59,236668173#0,236668173#0_0,1696.02,290.34,()
2023-03-02 17:00:53.156,93,"[2664.7494572817777, 784.9785944435223]","[114.33086639452058, 30.50389550926131]",59.73,236668173#0,236668173#0_0,1677.25,290.34,()
2023-03-02 17:00:53.147,93,"[2680.3068602548738, 779.2116784392788]","[114.33102976792776, 30.503846844168283]",51.87,236668173#0,236668173#0_0,1660.65,290.34,()
2023-03-02 17:00:53.138,93,"[2693.8165485923237, 774.2038221781592]","[114.33117163748919, 30.503804584354416]",46.92,236668173#0,236668173#0_0,1646.25,290.34,()
2023-03-02 17:00:53.128,93,"[2706.037303665259, 769.6737558080889]","[114.33129997145328, 30.503766356328065]",38.41,236668173#0,236668173#0_0,1633.21,290.34,()
2023-03-02 17:00:53.119,93,"[2716.0410023457853, 765.9655218488529]","[114.33140502334777, 30.50373506342826]",29.24,236668173#0,236668173#0_0,1622.54,290.34,()
2023-03-02 17:00:53.109,93,"[2723.6574225180684, 763.1422193051993]","[114.33148500566048, 30.503711238193475]",22.47,236668173#0,236668173#0_0,1614.42,290.34,()
2023-03-02 17:00:53.099,93,"[2729.5098347731305, 760.9728103135114]","[114.33154646357272, 30.503692930988837]",17.25,236668173#0,236668173#0_0,1608.18,287.13,()
2023-03-02 17:00:53.090,93,"[2734.0736180983085, 759.5471356766924]","[114.33159432367454, 30.503681053049196]",19.5,:2401390759_0,:2401390759_0_0,1603.39,246.71,()
2023-03-02 17:00:53.079,93,"[2738.50306446513, 761.7665090963778]","[114.33163988766235, 30.503702003256723]",18.59,:2401390759_0,:2401390759_0_0,1597.97,197.97,()
2023-03-02 17:00:53.070,93,"[2740.085346678013, 766.6718532473153]","[114.33165515120754, 30.503746557910848]",26.56,268000578#3,268000578#3_0,1592.81,195.0,()
2023-03-02 17:00:53.036,93,"[2741.996114677077, 773.8021680067574]","[114.33167328637401, 30.50381123870912]",42.76,268000578#3,268000578#3_0,1585.43,195.0,()
2023-03-02 17:00:53.026,93,"[2745.0723485393023, 785.2815918416084]","[114.33170248306195, 30.503915371317195]",58.96,268000578#3,268000578#3_0,1573.55,195.0,()
2023-03-02 17:00:53.016,93,"[2749.6240675579083, 801.0191623804145]","[114.3317459910476, 30.504058201894644]",74.41,268000578#3,268000578#3_0,1557.17,197.7,()
2023-03-02 17:00:53.006,93,"[2755.913192381308, 820.722322696332]","[114.33180660908812, 30.50423714914595]",85.42,268000578#3,268000578#3_0,1536.5,197.7,()
2023-03-02 17:00:52.996,93,"[2763.132475562646, 843.3395703869295]","[114.33187619275085, 30.504442562580614]",87.51,268000578#3,268000578#3_0,1512.78,197.7,()
2023-03-02 17:00:52.986,93,"[2770.5281719496475, 866.5095019199745]","[114.33194747705842, 30.50465299555109]",86.63,268000578#3,268000578#3_0,1488.47,197.7,()
2023-03-02 17:00:52.976,93,"[2777.848995416158, 889.4441591574622]","[114.33201804013864, 30.50486129174482]",87.22,:2877898283_0,:2877898283_0_0,1464.4,197.71,()
2023-03-02 17:00:52.967,93,"[2785.89191022706, 912.3103005522673]","[114.33209613744148, 30.50506912426595]",85.5,268000578#2,268000578#2_0,1440.18,202.2,()
2023-03-02 17:00:52.957,93,"[2794.882350589465, 934.3398319657294]","[114.3321843049552, 30.505269617493354]",88.1,268000578#2,268000578#2_0,1416.43,202.2,()
2023-03-02 17:00:52.948,93,"[2804.1460219075834, 957.0388689517093]","[114.33227515234206, 30.505476203919986]",85.9,268000578#2,268000578#2_0,1391.96,202.2,()
2023-03-02 17:00:52.938,93,"[2814.185649072801, 978.8708246573799]","[114.33237429144857, 30.505675139777015]",85.53,268000578#1,268000578#1_0,1368.1,208.7,()
2023-03-02 17:00:52.929,93,"[2825.603501803132, 999.7229044576769]","[114.33248801985228, 30.505865536704178]",86.66,268000578#1,268000578#1_0,1344.34,208.7,()
2023-03-02 17:00:52.920,93,"[2837.17240894771, 1020.8508503752263]","[114.3326032532759, 30.506058452440055]",86.44,268000578#1,268000578#1_0,1320.26,208.7,()
2023-03-02 17:00:52.910,93,"[2849.5489587139305, 1041.4011629378858]","[114.33272703713217, 30.506246333419398]",87.38,268000578#1,268000578#1_0,1296.25,215.46,()
2023-03-02 17:00:52.900,93,"[2863.6398255669505, 1061.1823762387812]","[114.33286885734893, 30.50642764699734]",88.05,268000578#1,268000578#1_0,1271.98,215.46,()
2023-03-02 17:00:52.890,93,"[2877.838966540226, 1081.1155882413948]","[114.33301176782986, 30.50661035365817]",88.51,268000578#1,268000578#1_0,1247.52,215.46,()
2023-03-02 17:00:52.880,93,"[2892.1117239343703, 1101.1521453496605]","[114.33315541976465, 30.50679400744336]",88.41,268000578#1,268000578#1_0,1222.94,215.46,()
2023-03-02 17:00:52.871,93,"[2909.075401153171, 1119.445389461637]","[114.33332751479632, 30.50696252021348]",82.63,268000578#1,268000578#1_1,1198.38,215.46,()
2023-03-02 17:00:52.861,93,"[2922.3837477444295, 1138.1275383525717]","[114.33346146129416, 30.507133759394456]",75.33,268000578#1,268000578#1_1,1175.43,215.46,()
2023-03-02 17:00:52.850,93,"[2934.516949229331, 1155.1600280845066]","[114.33358358053258, 30.507289877823418]",68.06,268000578#1,268000578#1_1,1154.5,215.46,()
2023-03-02 17:00:52.841,93,"[2945.4787105603878, 1170.5480596396962]","[114.33369390969122, 30.507430923199657]",59.36,268000578#1,268000578#1_1,1135.6,215.46,()
2023-03-02 17:00:52.830,93,"[2955.040016210649, 1183.9701428808435]","[114.3337901436406, 30.507553948799224]",53.06,268000578#1,268000578#1_1,1119.11,215.46,()
2023-03-02 17:00:52.821,93,"[2963.5853420333656, 1195.9660018890847]","[114.33387615201569, 30.507663901706774]",47.28,268000578#1,268000578#1_1,1104.37,215.46,()
2023-03-02 17:00:52.811,93,"[2971.2007818790653, 1206.6564945127714]","[114.33395280128317, 30.507761889710046]",40.64,268000578#1,268000578#1_1,1091.23,215.46,()
2023-03-02 17:00:52.801,93,"[2977.7464455266627, 1215.8452439953492]","[114.3340186833918, 30.507846112853613]",35.86,268000578#1,268000578#1_1,1079.94,215.46,()
2023-03-02 17:00:52.791,93,"[2983.521970372143, 1223.9528788804691]","[114.3340768141448, 30.50792042658779]",30.07,268000578#1,268000578#1_1,1069.98,217.96,()
2023-03-02 17:00:52.780,93,"[2988.9290736516837, 1230.2849236885465]","[114.33413154647398, 30.5079786564391]",32.62,:1125840591_7,:1125840591_7_0,1061.63,244.61,()
2023-03-02 17:00:52.770,93,"[2997.4765127357, 1232.6895637328157]","[114.33421993772012, 30.508002153319946]",28.04,:1125840591_7,:1125840591_7_0,1052.57,280.28,()
2023-03-02 17:00:52.759,93,"[3005.049346955369, 1231.0513320130176]","[114.33429917770783, 30.507988999606862]",19.99,-98584143#1,-98584143#1_0,1044.78,289.26,()
2023-03-02 17:00:52.750,93,"[3010.290658369927, 1229.2195778231248]","[114.33435419301716, 30.507973604671765]",35.91,-98584143#1,-98584143#1_0,1039.23,289.26,()
2023-03-02 17:00:52.740,93,"[3019.7060120924034, 1225.9290628610552]","[114.33445302102973, 30.50794594955493]",52.11,-98584143#1,-98584143#1_0,1029.26,289.26,()
2023-03-02 17:00:52.731,93,"[3033.369400710469, 1221.1539279053723]","[114.33459643833855, 30.507905816817093]",66.32,-98584143#1,-98584143#1_0,1014.78,289.26,()
2023-03-02 17:00:52.721,93,"[3050.7608863314945, 1215.0758829019233]","[114.33477898734034, 30.50785473350103]",80.9,-98584143#1,-98584143#1_0,996.36,289.26,()
2023-03-02 17:00:52.712,93,"[3071.9752605626527, 1207.6617997058847]","[114.33500166289826, 30.507792421004503]",89.06,-98584143#1,-98584143#1_0,973.89,289.26,()
2023-03-02 17:00:52.702,93,"[3095.329338827216, 1199.4999243032178]","[114.33524679744868, 30.507723823143536]",87.64,-98584143#1,-98584143#1_0,949.15,289.26,()
2023-03-02 17:00:52.693,93,"[3118.3099970905882, 1191.4685531956918]","[114.33548801211592, 30.507656321656736]",84.75,-98584143#1,-98584143#1_0,924.8,289.26,()
2023-03-02 17:00:52.684,93,"[3140.532236924609, 1183.7022371527814]","[114.33572126581647, 30.507591047440997]",88.59,-98584143#1,-98584143#1_0,901.26,289.26,()
2023-03-02 17:00:52.675,93,"[3163.761789594086, 1175.5838814463327]","[114.33596509238163, 30.50752281394033]",87.14,-98584143#1,-98584143#1_0,876.66,289.26,()
2023-03-02 17:00:52.665,93,"[3186.6119942476557, 1167.598101780994]","[114.33620493685882, 30.507455694254418]",85.04,-98584143#1,-98584143#1_0,852.45,289.26,()
2023-03-02 17:00:52.656,93,"[3208.91104058177, 1159.8049430994329]","[114.33643899587965, 30.50739019308319]",86.81,-98584143#1,-98584143#1_0,828.83,290.29,()
2023-03-02 17:00:52.647,93,"[3230.220110246492, 1148.6453930981997]","[114.3366635761217, 30.507294135658643]",85.1,-98584143#1,-98584143#1_0,804.71,299.56,()
2023-03-02 17:00:52.638,93,"[3250.512558061781, 1136.5674359030054]","[114.33687779824412, 30.507189582792062]",85.92,-98584143#1,-98584143#1_0,781.08,306.23,()
2023-03-02 17:00:52.629,93,"[3269.600622047294, 1122.2952788950756]","[114.33708002112694, 30.507064994409497]",88.7,-98584143#1,-98584143#1_0,757.21,322.73,()
2023-03-02 17:00:52.620,93,"[3284.5219484256518, 1102.687325924652]","[114.33724017755654, 30.506891421359953]",86.15,-98584143#1,-98584143#1_0,732.57,322.73,()
2023-03-02 17:00:52.611,93,"[3299.0141213260476, 1083.6433188796507]","[114.3373957271602, 30.506722840234133]",86.44,-98584143#1,-98584143#1_0,708.64,322.73,()
2023-03-02 17:00:52.602,93,"[3312.668700563925, 1063.901805463913]","[114.33754272798048, 30.50654779323784]",85.32,-98584143#1,-98584143#1_0,684.63,326.16,()
2023-03-02 17:00:52.593,93,"[3325.866662857192, 1044.2154320196437]","[114.33768496117389, 30.506373145921128]",87.47,-98584143#1,-98584143#1_0,660.93,326.16,()
2023-03-02 17:00:52.584,93,"[3339.397005111428, 1024.0332732494549]","[114.33783077585335, 30.50619410005669]",89.14,-98584143#1,-98584143#1_0,636.63,326.16,()
2023-03-02 17:00:52.574,93,"[3353.185074834038, 1003.4666824679823]","[114.33797936746318, 30.50601164350157]",82.03,-98584143#1,-98584143#1_0,611.87,326.16,()
2023-03-02 17:00:52.565,93,"[3365.8729659734495, 984.5411424762426]","[114.33811610213841, 30.505843745349203]",73.77,-98584143#1,-98584143#1_0,589.08,326.16,()
2023-03-02 17:00:52.556,93,"[3377.2845176673995, 967.5194187257283]","[114.33823908156612, 30.505692736775455]",65.47,-98584143#1,-98584143#1_0,568.59,326.16,()
2023-03-02 17:00:52.548,93,"[3387.412360598608, 952.4140246543102]","[114.33834822608647, 30.50555872905821]",58.65,-98584143#1,-98584143#1_0,550.4,326.16,()
2023-03-02 17:00:52.539,93,"[3396.4863750993545, 938.8822315865559]","[114.33844601312114, 30.505438681732876]",50.98,-98584143#1,-98584143#1_0,534.11,326.16,()
2023-03-02 17:00:52.531,93,"[3404.372945181619, 927.1212371161636]","[114.33853100334078, 30.50533434397752]",42.97,-98584143#1,-98584143#1_0,519.95,326.16,()
2023-03-02 17:00:52.522,93,"[3411.021091491223, 917.2070651542032]","[114.33860264744821, 30.505246390270017]",34.42,-98584143#1,-98584143#1_0,508.01,326.16,()
2023-03-02 17:00:52.514,93,"[3416.3468160697716, 909.26497922004]","[114.33866004031111, 30.50517593191504]",28.66,-98584143#1,-98584143#1_0,498.45,326.16,()
2023-03-02 17:00:52.505,93,"[3420.781292503652, 902.6519836752171]","[114.33870782854144, 30.50511726458526]",23.67,-98584143#1,-98584143#1_0,490.49,330.61,()
2023-03-02 17:00:52.497,93,"[3423.7739696706126, 896.8550565948749]","[114.33874040683305, 30.505065646744562]",24.72,:2877898282_4,:2877898282_4_0,483.91,10.02,()
2023-03-02 17:00:52.488,93,"[3421.8479627452443, 890.6156586618707]","[114.33872188926333, 30.505008994264813]",22.25,:2877898282_4,:2877898282_4_0,477.05,53.1,()
2023-03-02 17:00:52.480,93,"[3416.8555559518077, 887.000910720848]","[114.33867080518799, 30.504975348568923]",23.45,284004301,284004301_0,470.87,58.28,()
2023-03-02 17:00:52.471,93,"[3411.3137718770336, 883.5751273978411]","[114.33861395560686, 30.504943289359463]",39.09,284004301,284004301_0,464.35,58.28,()
2023-03-02 17:00:52.462,93,"[3402.078397545249, 877.8660649477953]","[114.33851921595594, 30.504889862687406]",44.25,284004301,284004301_0,453.49,58.28,()
2023-03-02 17:00:52.453,93,"[3391.6224804298663, 871.4024954551346]","[114.33841195568576, 30.50482937509485]",42.58,284004301,284004301_0,441.2,58.28,()
2023-03-02 17:00:52.444,93,"[3381.560725776085, 865.1825866986719]","[114.33830873899434, 30.50477116765982]",42.87,284004301,284004301_0,429.37,58.28,()
2023-03-02 17:00:52.433,93,"[3370.772868300364, 860.4345338128652]","[114.33819760198281, 30.504726073206633]",43.89,284004301,284004301_0,417.47,74.59,()
2023-03-02 17:00:52.424,93,"[3359.0188020384894, 857.19481822526]","[114.33807603611483, 30.504694369482618]",44.06,284004301,284004301_0,405.27,74.59,()
2023-03-02 17:00:52.414,93,"[3347.2201564100415, 853.9428154456687]","[114.33795400927447, 30.50466254540698]",41.56,284004301,284004301_0,393.03,74.59,()
2023-03-02 17:00:52.404,93,"[3336.0903712809195, 850.8751674023298]","[114.33783890016736, 30.504632525324766]",44.43,284004301,284004301_0,381.49,74.59,()
2023-03-02 17:00:52.395,93,"[3324.1937071643556, 847.596148267994]","[114.3377158597486, 30.50460043665157]",41.72,284004301,284004301_0,369.15,74.59,()
2023-03-02 17:00:52.386,93,"[3313.0203886941554, 844.5165013435419]","[114.33760030056301, 30.50457029894477]",44.45,284004301,284004301_0,357.56,74.59,()
2023-03-02 17:00:52.376,93,"[3300.9587496934764, 841.9517506367533]","[114.3374753673827, 30.504544613464777]",42.55,284004301,284004301_0,345.21,80.49,()
2023-03-02 17:00:52.367,93,"[3289.3032895541714, 839.9986074703464]","[114.33735451235437, 30.50452452741478]",43.37,284004301,284004301_0,333.39,80.49,()
2023-03-02 17:00:52.358,93,"[3277.4214634363757, 838.007531424524]","[114.3372313102057, 30.50450405115194]",43.56,284004301,284004301_0,321.35,80.49,()
2023-03-02 17:00:52.349,93,"[3265.4885187550653, 836.0078892756211]","[114.33710757807177, 30.504483486680762]",42.82,284004301,284004301_0,309.25,80.49,()
2023-03-02 17:00:52.340,93,"[3253.758366985491, 834.0422297910676]","[114.3369859487474, 30.50446327157817]",43.69,284004301,284004301_0,297.35,80.49,()
2023-03-02 17:00:52.331,93,"[3241.7905461994565, 832.0367433404555]","[114.33686185510636, 30.50444264677564]",40.73,284004301,284004301_0,285.22,80.49,()
2023-03-02 17:00:52.322,93,"[3230.631711902736, 830.1668213733072]","[114.33674614985476, 30.504423416040083]",42.12,284004301,284004301_0,273.9,80.49,()
2023-03-02 17:00:52.312,93,"[3219.091560143918, 828.2330008052951]","[114.33662649080254, 30.50440352805023]",44.27,284004301,284004301_0,262.2,80.49,()
2023-03-02 17:00:52.303,93,"[3206.9638846731496, 826.2007269879574]","[114.33650073981829, 30.504382627422174]",40.06,284004301,284004301_0,249.9,80.49,()
2023-03-02 17:00:52.294,93,"[3195.988183664894, 824.3614932584792]","[114.33638693362778, 30.50436371198511]",43.2,284004301,284004301_0,238.78,80.49,()
2023-03-02 17:00:52.285,93,"[3184.1531101503865, 822.3782516976563]","[114.33626421672847, 30.504343315403542]",41.27,284004301,284004301_0,226.78,80.49,()
2023-03-02 17:00:52.275,93,"[3172.8476860513065, 820.4837652030402]","[114.33614699177627, 30.504323831515215]",44.47,284004301,284004301_0,215.31,80.49,()
2023-03-02 17:00:52.266,93,"[3160.664564252658, 818.4422000651448]","[114.33602066611492, 30.504302834878164]",42.03,284004301,284004301_0,202.96,80.49,()
2023-03-02 17:00:52.257,93,"[3149.156323994192, 816.4775002499192]","[114.33590134720363, 30.504282674683207]",41.01,284004301,284004301_0,191.28,80.16,()
2023-03-02 17:00:52.247,93,"[3137.9327693960327, 814.5316121166746]","[114.3357849873304, 30.504262744567047]",41.45,284004301,284004301_0,179.89,80.16,()
2023-03-02 17:00:52.238,93,"[3126.58750615059, 812.564622699484]","[114.33566736570265, 30.504242598225044]",41.51,284004301,284004301_0,168.38,80.16,()
2023-03-02 17:00:52.229,93,"[3115.226871455058, 810.5949682511697]","[114.33554958476864, 30.504222424483498]",40.38,284004301,284004301_0,156.85,80.16,()
2023-03-02 17:00:52.219,93,"[3104.174093683865, 808.6786886165627]","[114.3354349955837, 30.50420279732185]",44.09,284004301,284004301_0,145.63,80.16,()
2023-03-02 17:00:52.210,93,"[3092.107913097556, 806.5867098756801]","[114.33530990005123, 30.504181370480453]",40.18,284004301,284004301_0,133.38,80.16,()
2023-03-02 17:00:52.201,93,"[3081.1123022643133, 804.6803415811213]","[114.33519590365367, 30.50416184462986]",43.53,284004301,284004301_0,122.23,80.16,()
2023-03-02 17:00:52.192,93,"[3069.1993247024097, 802.6149244740384]","[114.33507239656645, 30.50414068962266]",40.7,284004301,284004301_0,110.13,80.16,()
2023-03-02 17:00:52.182,93,"[3058.0591788057172, 800.6834973567737]","[114.3349569018221, 30.504120906902884]",42.67,284004301,284004301_0,98.83,80.16,()
2023-03-02 17:00:52.172,93,"[3046.3821010857864, 798.6589794763231]","[114.3348358405303, 30.50410017059013]",40.71,284004301,284004301_0,86.98,80.16,()
2023-03-02 17:00:52.163,93,"[3035.2388393288397, 796.7270121455779]","[114.33472031359432, 30.504080382132777]",40.57,284004301,284004301_0,75.67,80.16,()
2023-03-02 17:00:52.153,93,"[3024.1349950554777, 794.8018788363431]","[114.33460519537051, 30.504060663574567]",44.33,284004301,284004301_0,64.4,80.16,()
2023-03-02 17:00:52.143,93,"[3012.0034549021166, 792.6985683551632]","[114.33447942265326, 30.50403911988817]",40.81,284004301,284004301_0,52.08,80.16,()
2023-03-02 17:00:52.133,93,"[3000.8348370418016, 790.7622049001582]","[114.33436363300876, 30.50401928609405]",43.38,284004301,284004301_0,40.75,80.16,()
2023-03-02 17:00:52.123,93,"[2988.9628442624407, 788.703893545651]","[114.33424055124799, 30.50399820310135]",35.81,284004301,284004301_0,28.7,80.16,()
2023-03-02 17:00:52.112,93,"[2979.1609441167147, 787.0044853047052]","[114.33413893102329, 30.50398079621719]",26.98,284004301,284004301_0,18.75,80.16,()
2023-03-02 17:00:52.102,93,"[2971.7775073628186, 785.7243790926925]","[114.33406238400511, 30.503967684154585]",19.98,284004301,284004301_0,11.26,80.16,()
2023-03-02 17:00:52.091,93,"[2966.308393990082, 784.7761694396543]","[114.3340056835524, 30.503957971663247]",14.8,284004301,284004301_0,5.71,80.16,()
2023-03-02 17:00:52.081,93,"[2962.257492074421, 784.0738427482587]","[114.333963686265, 30.50395077773037]",5.75,284004301,284004301_0,1.6,80.16,()
2023-03-02 17:00:52.070,93,"[2960.684988443493, 783.8012093211082]","[114.33394738350566, 30.503947985142386]",0.0,284004301,284004301_0,0.0,80.16,()
2023-03-02 17:00:53.232,92,"[3211.1694965428783, 2148.378162872805]","[114.33621940376928, 30.51630179050435]",41.34,-99295936#0,-99295936#0_0,1383.29,295.91,()
2023-03-02 17:00:53.223,92,"[3221.4994967188295, 2143.3606499375414]","[114.33632818749304, 30.51625876188861]",34.73,-99295936#0,-99295936#0_0,1371.81,295.91,()
2023-03-02 17:00:53.213,92,"[3230.178204817377, 2139.145206626397]","[114.33641958163119, 30.516222611495277]",27.88,-99295936#0,-99295936#0_0,1362.16,295.91,()
2023-03-02 17:00:53.204,92,"[3237.0650629985175, 2135.623350858632]","[114.33649214949982, 30.516192331563786]",29.4,:2481908669_4,:2481908669_4_0,1354.42,314.88,()
2023-03-02 17:00:53.194,92,"[3241.4072677063987, 2129.169809044739]","[114.3365389449989, 30.516135083200847]",28.41,:2481908669_4,:2481908669_4_0,1346.25,5.66,()
2023-03-02 17:00:53.184,92,"[3240.0915906819446, 2121.470251269479]","[114.33652714061309, 30.51606539835605]",22.04,-240453454#0,-240453454#0_0,1338.36,16.61,()
2023-03-02 17:00:53.175,92,"[3238.340439520974, 2115.6016443187605]","[114.3365103520624, 30.516012125184208]",37.85,-240453454#0,-240453454#0_0,1332.23,16.61,()
