date_time,vehicle_id,x_position,y_position,edge_id,land_id,from_node_id,next_node_id
2023-03-02 08:02:01.492,98,374.7417899025036,2128.90437103249,:2401209203_6,:2401209203_6_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.465,98,376.73466320155364,2134.5014688628767,:2401209203_6,:2401209203_6_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.437,98,373.9502719292639,2139.087835398141,-231791592#0,-231791592#0_0,2401209253,2401209203
2023-03-02 08:02:01.413,98,369.86307697547187,2145.0984162125415,-231791592#0,-231791592#0_0,2401209253,2401209203
2023-03-02 08:02:01.389,98,363.7403830137195,2154.102377921001,-231791592#0,-231791592#0_0,2401209253,2401209203
2023-03-02 08:02:01.361,98,357.7319710267893,2166.124027897215,:2401209253_7,:2401209253_7_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.338,98,353.42731366500163,2178.653563870796,:2401209294_1,:2401209294_1_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.314,98,353.07744389607274,2192.46631160848,-231791592#2,-231791592#2_0,2401209325,2401209294
2023-03-02 08:02:01.290,98,353.2272840834231,2206.2738073909923,-231791592#2,-231791592#2_0,2401209325,2401209294
2023-03-02 08:02:01.268,98,353.36499424374387,2218.7594819369483,:2401209325_1,:2401209325_1_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.242,98,353.4840255319125,2229.7640357444534,-231791592#3,-231791592#3_0,2401209351,2401209325
2023-03-02 08:02:01.220,98,353.5815910935578,2239.071790325414,-231791592#3,-231791592#3_0,2401209351,2401209325
2023-03-02 08:02:01.195,98,354.04366502883005,2246.3893395949076,:2401209351_4,:2401209351_4_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.168,98,358.0795914883715,2251.5447069354373,:2401209351_4,:2401209351_4_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.142,98,365.02901853648723,2252.3603956137426,231791575,231791575_0,2401209355,2401209351
2023-03-02 08:02:01.119,98,371.81592195888635,2252.2799952055525,231791575,231791575_0,2401209355,2401209351
2023-03-02 08:02:01.097,98,383.10282538128547,2252.1462859738326,231791575,231791575_0,2401209355,2401209351
2023-03-02 08:02:01.076,98,396.52525695621034,2251.987278410241,231791575,231791575_0,2401209355,2401209351
2023-03-02 08:02:01.051,98,407.38564494043123,2251.858621853238,231791575,231791575_0,2401209355,2401209351
2023-03-02 08:02:01.029,98,416.31245280486064,2251.7528712698772,231791575,231791575_0,2401209355,2401209351
2023-03-02 08:02:01.003,98,423.5543832170358,2251.667080427576,231791575,231791575_0,2401209355,2401209351
2023-03-02 08:02:00.975,98,428.46752695518546,2251.6088773359065,231791575,231791575_0,2401209355,2401209351
2023-03-02 08:02:00.950,98,430.87,2251.5804166666667,231791575,231791575_0,2401209355,2401209351
2023-03-02 08:02:03.560,97,2752.5886518323873,745.597683399494,-231808159#2,-231808159#2_1,2401390759,2877898290
2023-03-02 08:02:03.535,97,2744.0752502518753,750.6613760603225,:2401390759_3,:2401390759_3_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:03.513,97,2741.6852112707807,757.9043549529468,:2401390759_3,:2401390759_3_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:03.486,97,2742.6259145979448,763.755748509711,268000578#3,268000578#3_1,2877898283,2401390759
2023-03-02 08:02:03.459,97,2743.806195501018,768.1661218359297,268000578#3,268000578#3_1,2877898283,2401390759
2023-03-02 08:02:03.431,97,2746.038285967739,776.5068077103673,268000578#3,268000578#3_1,2877898283,2401390759
2023-03-02 08:02:03.408,97,2749.433008744294,789.1919191483643,268000578#3,268000578#3_1,2877898283,2401390759
2023-03-02 08:02:03.382,97,2754.464063775627,805.6633900637873,268000578#3,268000578#3_1,2877898283,2401390759
2023-03-02 08:02:03.358,97,2761.0702910068553,826.3583143971701,268000578#3,268000578#3_1,2877898283,2401390759
2023-03-02 08:02:03.334,97,2768.9775726078246,851.1289722457619,268000578#3,268000578#3_1,2877898283,2401390759
2023-03-02 08:02:03.304,97,2777.596524307696,878.1290355222346,268000578#3,268000578#3_1,2877898283,2401390759
2023-03-02 08:02:03.280,97,2786.7315071201533,905.9022286773977,268000578#2,268000578#2_1,2401503924,2877898283
2023-03-02 08:02:03.252,97,2797.746782046438,932.8944099755785,268000578#2,268000578#2_1,2401503924,2877898283
2023-03-02 08:02:03.226,97,2808.484964543123,959.2075951391951,268000578#2,268000578#2_1,2401503924,2877898283
2023-03-02 08:02:03.202,97,2821.2183350636387,985.051742290123,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:03.180,97,2834.886657189811,1010.011287042264,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:03.156,97,2849.2571514070805,1035.4730161477648,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:03.132,97,2865.7500808010163,1058.625656520654,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:03.107,97,2882.6039472292746,1082.284977371785,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:03.080,97,2898.9352053979947,1105.2106649913674,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:03.053,97,2915.7965016940693,1128.880415830614,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:03.029,97,2932.1911773608435,1151.895128419061,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:03.000,97,2948.924081264224,1175.3846430598946,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:02.977,97,2965.794598926661,1199.0673387783702,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:02.953,97,2982.5401750344963,1222.5746425569287,268000578#1,268000578#1_1,1125840591,2401503924
2023-03-02 08:02:02.928,97,2998.8511335294033,1245.7482013677816,268000578#0,268000578#0_1,3799158620,1125840591
2023-03-02 08:02:02.900,97,3011.504901351,1269.594117029215,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.874,97,3025.66402819857,1290.016165470453,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.848,97,3038.7437889681496,1309.0370192934538,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.822,97,3050.5518035544837,1326.2084739815919,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.800,97,3061.2687827569853,1341.7933228504655,268000578#0,268000578#0_0,3799158620,1125840591
2023-03-02 08:02:02.777,97,3070.5532883303063,1355.6496442260525,268000578#0,268000578#0_0,3799158620,1125840591
